35,21,1,4,16,17,18,19,20,22,24,25,29,32,36,57,61,62,67,71,72,78,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,1,2,4,16,17,18,19,20,22,28,34,36,56,61,62,69,70,73,78,88,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,1,16,17,18,19,20,22,26,27,28,32,36,58,67,68,70,76,79,81,84,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21,1,2,4,16,17,18,19,20,22,31,36,43,44,50,56,69,75,79,84,89,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21,1,2,16,17,18,19,20,22,31,36,42,44,50,54,66,69,75,77,84,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,21,1,2,3,6,16,17,18,22,26,31,36,42,49,58,60,62,69,77,83,85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,21,1,4,16,18,20,41,42,49,50,52,60,62,68,72,73,74,76,81,98,101,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21,1,2,16,17,18,24,31,36,52,58,70,73,84,87,88,89,91,94,96,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,21,1,2,3,4,6,10,16,18,20,29,38,42,49,52,62,69,76,82,92,98,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,21,1,2,3,16,26,31,36,40,51,58,68,71,72,88,90,92,95,96,99,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21,16,17,19,20,27,28,29,30,32,34,36,52,60,61,64,67,76,78,79,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,21,16,17,24,25,28,29,30,31,34,36,38,52,61,66,68,72,76,78,81,87,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,16,17,18,19,26,27,28,29,30,31,34,36,38,60,67,68,70,77,78,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,21,16,17,28,30,31,33,36,41,44,49,53,56,57,58,59,61,62,84,90,93,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21,16,17,26,27,28,29,30,31,34,36,38,41,43,47,48,49,60,62,86,96,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21,16,17,18,21,26,28,29,30,31,34,35,36,37,41,45,48,60,66,72,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21,16,17,26,27,28,29,30,31,34,36,38,41,45,48,60,62,76,78,86,96,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21,16,17,28,29,31,32,34,36,40,44,49,53,56,57,59,61,63,69,70,82,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21,16,17,22,23,24,25,28,29,34,35,36,37,54,61,62,70,75,78,80,86,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,21,16,17,26,27,28,29,30,31,34,36,38,40,42,48,51,69,70,77,78,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,21,16,17,18,20,26,28,29,34,35,36,37,40,44,48,58,60,66,72,76,91,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21,16,17,26,27,28,29,30,32,34,36,40,44,49,61,62,69,70,82,88,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21,16,17,28,29,34,35,36,37,40,43,48,51,54,62,69,70,78,82,86,90,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,21,16,17,26,27,28,29,34,36,38,40,42,48,51,58,69,70,77,78,82,87,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,21,16,17,26,27,28,30,36,38,42,45,46,48,76,79,88,92,97,98,99,100,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,23,1,2,4,5,7,16,17,18,19,20,22,28,34,36,57,61,64,69,70,72,76,99,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,23,1,2,4,5,16,17,18,19,20,22,28,34,36,56,61,64,69,70,72,78,88,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,1,2,4,5,16,17,18,19,20,22,28,34,36,48,49,56,64,69,71,72,76,88,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,23,1,2,3,4,16,17,18,19,20,22,28,34,36,43,48,56,62,69,70,73,78,88,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,23,1,2,16,17,18,19,20,22,24,25,31,36,42,44,50,54,66,75,77,80,83,84,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,23,1,2,4,5,16,17,18,19,20,22,31,36,42,44,50,56,61,69,75,79,84,89,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,1,2,16,17,18,19,20,22,31,36,46,48,51,52,58,62,67,68,70,80,88,94,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23,1,2,16,17,18,24,31,36,40,45,46,50,52,58,84,87,88,92,94,96,103,104,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,23,1,2,3,4,6,9,10,16,18,20,29,38,42,49,52,62,69,76,82,84,87,92,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,23,1,2,3,16,26,31,36,40,51,58,68,69,74,80,83,88,90,94,95,97,101,102,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,23,16,17,24,25,28,29,30,31,34,36,38,52,61,66,68,69,70,74,76,78,83,87,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,23,16,17,18,19,26,27,28,29,30,31,34,36,38,40,41,48,49,66,72,76,79,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,23,16,17,18,19,23,25,26,28,29,30,31,34,35,36,37,47,48,51,61,67,68,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,16,17,18,19,26,27,28,29,30,31,34,36,38,40,43,48,51,66,72,76,77,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,16,17,18,19,22,25,26,28,29,30,31,34,35,36,37,43,45,51,67,68,70,78,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,16,17,19,21,26,28,29,30,31,34,35,36,37,38,39,41,45,48,66,72,74,75,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,23,16,17,18,19,26,27,28,29,30,31,34,36,38,40,42,48,50,68,72,76,79,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,23,16,17,18,20,26,28,29,30,31,34,35,36,37,40,41,47,48,51,60,66,72,76,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,23,16,17,28,29,32,33,34,35,36,37,38,39,41,45,48,54,66,76,80,83,85,91,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,23,16,17,18,19,26,27,28,29,30,31,34,36,38,40,42,48,51,72,76,79,82,85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,23,16,17,18,20,26,28,29,30,31,34,35,36,37,40,45,48,60,66,72,76,84,86,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,23,16,17,18,19,28,29,34,35,36,37,40,41,46,47,48,49,54,62,72,76,82,84,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,16,17,18,20,26,28,29,30,31,34,36,38,41,44,48,66,74,76,80,86,93,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,16,17,28,29,30,31,34,35,36,37,41,44,48,52,62,72,74,75,80,93,99,103,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,23,16,17,28,29,34,35,36,37,41,44,49,53,56,57,59,61,63,69,70,75,82,100,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,23,16,17,26,27,28,29,30,31,34,36,38,40,42,48,51,69,70,77,78,82,84,89,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,23,16,17,18,20,26,28,29,34,35,36,37,40,43,48,50,58,62,69,78,83,98,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23,16,17,26,27,28,29,30,32,34,36,40,44,48,62,69,70,77,79,83,88,89,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,23,16,17,26,27,28,29,34,35,36,37,40,44,49,58,61,62,69,70,82,88,99,100,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,23,16,17,26,27,28,29,34,36,38,40,42,48,51,58,69,71,76,79,82,86,89,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,23,16,17,26,27,28,30,36,38,40,42,48,50,70,73,76,79,88,90,92,94,96,98,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,1,16,17,18,19,20,22,23,25,26,28,30,36,39,40,45,48,60,66,72,77,95,98,102,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,25,1,2,3,4,10,16,17,18,19,20,22,28,34,36,43,48,56,62,69,71,72,79,93,94,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,25,1,2,4,5,12,16,17,18,19,20,22,31,36,42,44,50,56,61,69,75,78,84,89,95,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,25,1,2,3,4,6,10,14,16,18,20,29,38,42,49,52,62,69,76,82,84,85,92,100,101,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,25,1,2,3,16,26,31,36,40,51,58,60,63,64,67,68,69,74,88,90,92,95,97,101,102,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,25,16,17,18,20,26,28,29,30,32,34,36,60,61,64,67,69,70,72,76,77,78,81,95,101,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,25,16,17,18,19,26,27,28,29,30,31,34,36,38,40,41,48,49,66,68,70,75,77,78,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,25,16,17,18,19,23,24,26,28,29,30,31,34,35,36,37,40,41,47,48,51,60,66,69,72,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,25,16,17,18,21,26,28,29,30,31,32,33,34,35,36,37,40,41,47,48,51,60,66,72,76,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,25,16,17,18,19,26,27,28,29,30,31,34,36,38,40,41,48,49,66,72,77,79,82,87,89,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,25,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,41,45,48,60,66,69,72,75,76,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,25,16,17,18,20,26,28,29,30,31,32,33,34,35,36,37,41,45,48,60,66,72,75,76,97,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,25,16,17,18,19,26,27,28,29,30,31,34,36,38,40,41,48,49,61,62,64,72,83,86,98,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,25,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,61,62,69,74,78,81,85,86,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,25,16,17,18,20,26,28,29,30,31,34,35,36,37,38,39,47,48,51,66,68,69,72,74,76,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,16,17,18,19,22,25,26,28,29,30,31,34,36,38,41,44,48,66,74,76,82,86,88,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,48,49,62,70,72,77,83,85,86,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,25,16,17,18,21,26,28,29,30,31,34,35,36,37,38,39,41,44,48,66,72,75,76,80,82,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,25,16,17,18,19,22,24,26,28,29,30,31,34,36,38,40,44,48,66,68,76,82,86,88,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,25,16,17,18,19,26,27,28,29,30,31,34,35,36,37,41,44,48,63,73,75,76,78,82,88,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,25,16,17,28,29,30,31,32,33,34,35,36,37,41,45,48,52,62,72,74,75,80,91,93,99,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,25,16,17,18,19,26,27,28,29,30,31,34,36,38,40,42,48,51,73,77,78,82,84,89,98,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,25,16,17,18,20,26,28,29,30,31,34,35,36,37,40,43,48,50,62,69,78,83,84,87,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,25,16,17,18,20,26,28,29,34,35,36,37,41,45,48,58,60,66,68,71,76,86,87,96,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,25,16,17,18,20,26,28,29,30,31,34,36,38,40,44,48,66,68,69,76,82,87,88,98,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,25,16,17,26,27,28,29,30,31,34,35,36,37,41,44,48,62,73,74,75,76,78,80,93,99,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,25,16,17,28,29,34,35,36,37,41,44,48,53,56,57,59,63,69,71,75,76,79,83,89,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,25,16,17,26,27,28,29,30,31,34,36,38,40,42,48,51,69,71,77,78,82,85,88,92,93,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,25,16,17,18,20,26,28,29,34,35,36,37,40,43,48,50,58,62,69,79,82,90,91,92,98,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,25,16,17,26,27,28,29,30,32,34,36,40,45,48,62,69,70,77,79,82,90,93,94,95,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,25,16,17,26,27,28,29,34,35,36,37,40,44,48,58,62,69,70,77,79,83,88,89,99,100,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,25,16,17,26,27,28,29,34,36,38,40,42,48,51,58,69,71,77,78,82,86,88,92,93,95,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,25,16,17,26,27,28,30,36,38,40,42,48,50,68,75,76,79,84,87,91,92,93,94,96,100,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,27,1,2,4,5,14,16,17,18,19,20,22,31,36,42,44,50,56,61,69,75,78,84,89,95,100,104,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,27,1,2,3,4,6,13,14,16,18,20,29,38,42,49,52,62,69,76,82,84,85,88,92,93,101,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,27,1,2,3,16,26,31,36,40,51,58,60,61,66,67,68,69,74,76,79,88,89,91,95,96,99,100,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,27,16,17,19,21,26,28,29,30,31,34,36,38,41,44,46,48,49,51,56,58,59,66,76,78,82,90,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,27,16,17,18,19,23,24,26,28,29,30,31,34,35,36,37,41,42,43,45,48,60,69,72,75,78,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,27,16,17,18,19,23,24,26,28,29,30,31,34,35,36,37,38,39,41,45,48,66,70,74,75,76,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,27,16,17,18,19,26,27,28,29,30,31,34,36,38,40,41,48,49,61,62,64,72,76,77,83,84,85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,47,48,51,60,61,62,64,68,69,70,78,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,38,39,41,42,43,45,48,70,74,75,78,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,27,16,17,18,19,22,24,26,28,29,30,31,34,36,38,40,44,48,56,57,61,62,65,68,78,82,86,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,40,41,46,48,51,60,66,69,72,76,90,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,38,39,41,45,48,66,70,74,75,77,96,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,27,16,17,22,23,24,25,28,29,30,31,34,35,36,37,53,57,61,63,68,73,78,80,84,91,93,94,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,27,16,17,18,19,22,24,26,28,29,30,31,34,36,38,40,41,46,48,50,61,62,65,78,82,86,93,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,40,43,48,51,62,68,78,83,86,87,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,27,16,17,18,19,22,25,26,28,29,30,31,34,35,36,37,47,48,51,61,64,65,67,68,70,78,97,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,27,16,17,18,19,22,24,26,28,29,30,31,34,36,38,40,41,46,48,51,66,68,76,82,84,93,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,27,16,17,18,19,22,24,26,28,29,30,31,34,35,36,37,40,42,48,50,61,64,78,83,84,87,103,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,27,16,17,18,19,26,27,28,29,30,31,32,33,34,35,36,37,47,49,51,61,63,68,70,82,90,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
